Timestamp, Temperature (ºC), Error,  Output power (W), PWM output, Current, PWM / Current
17:43:27.993, 22.81, 7.19, 8665.57, 255, -0.00, -212586.15
17:43:29.048, 22.78, 7.22, 144.82, 255, 4.09, 62.30
17:43:30.063, 22.78, 7.22, 144.45, 255, 4.09, 62.30
17:43:31.074, 22.78, 7.22, 144.45, 255, 4.09, 62.30
17:43:32.087, 22.78, 7.22, 144.45, 255, 4.06, 62.88
17:43:33.130, 22.80, 7.20, 143.74, 255, 4.09, 62.30
17:43:34.133, 22.83, 7.17, 143.19, 255, 4.09, 62.30
17:43:35.184, 22.85, 7.15, 142.74, 255, 4.09, 62.30
17:43:36.199, 22.85, 7.15, 143.14, 255, 4.06, 62.88
17:43:37.215, 22.86, 7.14, 142.53, 255, 4.09, 62.30
17:43:38.249, 22.86, 7.14, 142.72, 255, 4.09, 62.30
17:43:39.259, 22.86, 7.14, 142.72, 255, 4.09, 62.30
17:43:40.281, 22.86, 7.14, 142.72, 255, 4.09, 62.30
17:43:41.310, 22.86, 7.14, 142.72, 255, 4.09, 62.30
17:43:42.329, 22.86, 7.14, 142.72, 255, 4.09, 62.30
17:43:43.346, 22.86, 7.14, 142.72, 255, 4.09, 62.30
17:43:44.362, 22.86, 7.14, 142.72, 255, 4.09, 62.30
17:43:45.389, 22.89, 7.11, 141.93, 255, 4.09, 62.30
17:43:46.417, 22.94, 7.06, 140.69, 255, 4.09, 62.30
17:43:47.427, 22.95, 7.05, 140.88, 255, 4.09, 62.30
17:43:48.473, 22.95, 7.05, 140.98, 255, 4.09, 62.30
17:43:49.499, 22.95, 7.05, 140.98, 255, 4.09, 62.30
17:43:50.515, 22.95, 7.05, 140.98, 255, 4.09, 62.30
17:43:51.537, 22.97, 7.03, 140.51, 255, 4.09, 62.30
17:43:52.553, 23.04, 6.96, 138.54, 255, 4.09, 62.30
17:43:53.575, 23.04, 6.96, 139.25, 255, 4.09, 62.30
17:43:54.602, 23.04, 6.96, 139.25, 255, 4.09, 62.30
17:43:55.618, 23.05, 6.95, 138.77, 255, 4.09, 62.30
17:43:56.647, 23.09, 6.91, 137.75, 255, 4.09, 62.30
17:43:57.679, 23.12, 6.88, 137.20, 255, 4.09, 62.30
17:43:58.693, 23.12, 6.88, 137.51, 255, 4.09, 62.30
17:43:59.710, 23.19, 6.81, 135.46, 255, 4.09, 62.30
17:44:00.726, 23.21, 6.79, 135.59, 255, 4.09, 62.30
17:44:01.749, 23.23, 6.77, 135.30, 255, 4.09, 62.30
17:44:02.771, 23.30, 6.70, 133.32, 255, 4.09, 62.30
17:44:03.800, 23.30, 6.70, 134.03, 255, 4.09, 62.30
17:44:04.825, 23.37, 6.63, 131.90, 255, 4.09, 62.30
17:44:05.841, 23.39, 6.61, 132.14, 255, 4.09, 62.30
17:44:06.864, 23.40, 6.60, 131.74, 255, 4.09, 62.30
17:44:07.913, 23.47, 6.53, 129.87, 255, 4.09, 62.30
17:44:08.935, 23.47, 6.53, 130.55, 255, 4.09, 62.30
17:44:09.952, 23.56, 6.44, 127.94, 255, 4.09, 62.30
17:44:10.960, 23.56, 6.44, 128.81, 255, 4.09, 62.30
17:44:11.981, 23.62, 6.38, 126.91, 255, 4.09, 62.30
17:44:13.005, 23.65, 6.35, 126.83, 255, 4.09, 62.30
17:44:14.050, 23.69, 6.31, 125.64, 255, 4.13, 61.74
17:44:15.065, 23.73, 6.27, 124.92, 255, 4.09, 62.30
17:44:16.061, 23.77, 6.23, 124.37, 255, 4.09, 62.30
17:44:17.085, 23.82, 6.18, 123.02, 255, 4.09, 62.30
17:44:18.135, 23.84, 6.16, 123.10, 255, 4.09, 62.30
17:44:19.152, 23.91, 6.09, 121.11, 255, 4.13, 61.74
17:44:20.180, 23.92, 6.08, 121.51, 255, 4.09, 62.30
17:44:21.190, 24.00, 6.00, 119.31, 255, 4.09, 62.30
17:44:22.211, 24.03, 5.97, 119.20, 255, 4.09, 62.30
17:44:23.232, 24.08, 5.92, 117.74, 255, 4.09, 62.30
17:44:24.251, 24.12, 5.88, 117.13, 255, 4.13, 61.74
17:44:25.300, 24.17, 5.83, 116.10, 255, 4.09, 62.30
17:44:26.319, 24.24, 5.76, 114.50, 255, 4.13, 61.74
17:44:27.337, 24.26, 5.74, 114.64, 255, 4.13, 61.74
17:44:28.354, 24.33, 5.67, 112.67, 255, 4.13, 61.74
17:44:29.363, 24.35, 5.65, 112.91, 255, 4.13, 61.74
17:44:30.384, 24.43, 5.57, 110.43, 255, 4.13, 61.74
17:44:31.407, 24.44, 5.56, 111.23, 255, 4.13, 61.74
17:44:32.451, 24.52, 5.48, 108.70, 255, 4.09, 62.30
17:44:33.468, 24.54, 5.46, 108.91, 255, 4.13, 61.74
17:44:34.494, 24.61, 5.39, 107.13, 255, 4.13, 61.74
17:44:35.522, 24.68, 5.32, 105.63, 255, 4.13, 61.74
17:44:36.539, 24.70, 5.30, 105.87, 255, 4.13, 61.74
17:44:37.562, 24.79, 5.21, 103.39, 255, 4.13, 61.74
17:44:38.576, 24.79, 5.21, 104.27, 255, 4.13, 61.74
17:44:39.601, 24.87, 5.13, 101.63, 255, 4.13, 61.74
17:44:40.612, 24.94, 5.06, 100.42, 255, 4.13, 61.74
17:44:41.641, 24.96, 5.04, 100.56, 255, 4.13, 61.74
17:44:42.668, 25.05, 4.95, 98.09, 255, 4.13, 61.74
17:44:43.686, 25.12, 4.88, 97.05, 255, 4.13, 61.74
17:44:44.706, 25.14, 4.86, 96.97, 255, 4.13, 61.74
17:44:45.722, 25.23, 4.77, 94.56, 255, 4.13, 61.74
17:44:46.765, 25.28, 4.72, 93.91, 255, 4.13, 61.74
17:44:47.782, 25.32, 4.68, 93.29, 255, 4.13, 61.74
17:44:48.794, 25.41, 4.59, 91.01, 255, 4.13, 61.74
17:44:49.815, 25.49, 4.51, 89.24, 255, 4.17, 61.18
17:44:50.837, 25.52, 4.48, 89.48, 255, 4.17, 61.18
17:44:51.888, 25.58, 4.42, 87.67, 255, 4.17, 61.18
17:44:52.903, 25.67, 4.33, 85.68, 255, 4.17, 61.18
17:44:53.922, 25.71, 4.29, 85.36, 255, 4.17, 61.18
17:44:54.947, 25.76, 4.24, 84.31, 255, 4.17, 61.18
17:44:55.973, 25.85, 4.15, 82.12, 255, 4.13, 61.74
17:44:56.979, 25.93, 4.07, 80.66, 255, 4.17, 61.18
17:44:58.006, 25.97, 4.03, 80.31, 255, 4.17, 61.18
17:44:59.016, 26.03, 3.97, 78.82, 255, 4.13, 61.74
17:45:00.073, 26.12, 3.88, 76.77, 255, 4.17, 61.18
17:45:01.066, 26.21, 3.79, 74.98, 255, 4.17, 61.18
17:45:02.087, 26.26, 3.74, 74.33, 255, 4.13, 61.74
17:45:03.102, 26.30, 3.70, 73.70, 255, 4.09, 62.30
17:45:04.159, 26.39, 3.61, 71.40, 255, 4.13, 61.74
17:45:05.174, 26.48, 3.52, 69.60, 255, 4.17, 61.18
17:45:06.174, 26.54, 3.46, 68.62, 255, 4.17, 61.18
17:45:07.224, 26.56, 3.44, 68.43, 255, 4.17, 61.18
17:45:08.240, 26.65, 3.35, 66.01, 255, 4.17, 61.18
17:45:09.239, 26.74, 3.26, 64.21, 255, 4.17, 61.18
17:45:10.289, 26.83, 3.17, 62.58, 255, 4.17, 61.18
17:45:11.299, 26.87, 3.13, 62.19, 255, 4.17, 61.18
17:45:12.316, 26.94, 3.06, 60.55, 255, 4.17, 61.18
17:45:13.337, 27.01, 2.99, 58.94, 255, 4.17, 61.18
17:45:14.387, 27.10, 2.90, 57.00, 255, 4.17, 61.18
17:45:15.374, 27.20, 2.80, 55.19, 255, 4.17, 61.18
17:45:16.425, 27.23, 2.77, 54.94, 255, 4.17, 61.18
17:45:17.446, 27.29, 2.71, 53.76, 255, 4.17, 61.18
17:45:18.469, 27.38, 2.62, 51.57, 255, 4.17, 61.18
17:45:19.491, 27.47, 2.53, 49.75, 255, 4.17, 61.18
17:45:20.508, 27.56, 2.44, 47.94, 255, 4.17, 61.18
17:45:21.533, 27.62, 2.38, 46.95, 255, 4.17, 61.18
17:45:22.551, 27.67, 2.33, 46.09, 255, 4.17, 61.18
17:45:23.565, 27.74, 2.26, 44.52, 255, 4.17, 61.18
17:45:24.611, 27.83, 2.17, 42.48, 255, 4.17, 61.18
17:45:25.603, 27.92, 2.08, 40.65, 255, 4.28, 59.57
17:45:26.654, 27.99, 2.01, 39.58, 255, 4.17, 61.18
17:45:27.647, 28.07, 1.93, 37.91, 255, 4.17, 61.18
17:45:28.697, 28.11, 1.89, 37.28, 255, 4.17, 61.18
17:45:29.707, 28.20, 1.80, 35.25, 233, 4.17, 55.90
17:45:30.723, 28.29, 1.71, 33.34, 233, 4.06, 57.46
17:45:31.746, 28.38, 1.62, 31.50, 233, 3.57, 65.32
17:45:32.791, 28.47, 1.53, 29.83, 212, 3.72, 57.03
17:45:33.819, 28.54, 1.46, 28.52, 212, 3.57, 59.43
17:45:34.828, 28.60, 1.40, 27.24, 212, 3.83, 55.35
17:45:35.838, 28.68, 1.32, 25.65, 212, 3.98, 53.26
17:45:36.860, 28.75, 1.25, 24.39, 191, 2.89, 66.07
17:45:37.911, 28.84, 1.16, 22.30, 191, 3.64, 52.44
17:45:38.926, 28.93, 1.07, 20.45, 191, 3.45, 55.29
17:45:39.942, 29.02, 0.98, 18.77, 170, 2.59, 65.63
17:45:40.957, 29.07, 0.93, 18.12, 170, 3.60, 47.16
17:45:41.974, 29.12, 0.88, 17.03, 170, 2.37, 71.88
17:45:42.990, 29.21, 0.79, 14.95, 148, 2.85, 51.87
17:45:44.046, 29.29, 0.71, 13.37, 148, 3.53, 41.93
17:45:45.056, 29.38, 0.62, 11.65, 127, 1.95, 65.06
17:45:46.077, 29.44, 0.56, 10.64, 127, 2.55, 49.75
17:45:47.093, 29.49, 0.51, 9.74, 127, 2.29, 55.46
17:45:48.116, 29.58, 0.42, 7.45, 106, 0.98, 108.68
17:45:49.138, 29.66, 0.34, 6.09, 106, 1.95, 54.31
17:45:50.151, 29.75, 0.25, 3.97, 85, 1.76, 48.18
17:45:51.176, 29.77, 0.23, 4.51, 85, 0.56, 151.19
17:45:52.191, 29.86, 0.14, 1.84, 63, 1.28, 49.38
17:45:53.235, 29.93, 0.07, 0.82, 42, 1.01, 41.46
17:45:54.264, 30.02, -0.02, -1.34, 0, 0.30, 0.00
17:45:55.291, 30.07, -0.07, -1.76, 0, -0.00, 0.00
17:45:56.299, 30.14, -0.14, -3.61, 0, 0.04, 0.00
17:45:57.335, 30.24, -0.24, -5.67, 0, 0.04, 0.00
17:45:58.350, 30.27, -0.27, -5.84, 0, 0.04, 0.00
17:45:59.359, 30.33, -0.33, -7.18, 0, 0.04, 0.00
17:46:00.406, 30.41, -0.41, -9.01, 0, -0.00, 0.00
17:46:01.416, 30.43, -0.43, -8.72, 0, -0.00, 0.00
17:46:02.439, 30.52, -0.52, -11.30, 0, -0.00, 0.00
17:46:03.452, 30.54, -0.54, -10.98, 0, -0.00, 0.00
17:46:04.474, 30.61, -0.61, -13.02, 0, -0.00, 0.00
17:46:05.485, 30.61, -0.61, -12.27, 0, -0.00, 0.00
17:46:06.515, 30.71, -0.71, -15.11, 0, -0.00, 0.00
17:46:07.529, 30.71, -0.71, -14.25, 0, -0.00, 0.00
17:46:08.578, 30.75, -0.75, -15.43, 0, -0.00, 0.00
17:46:09.596, 30.80, -0.80, -16.58, 0, 0.04, 0.00
17:46:10.616, 30.82, -0.82, -16.49, 0, -0.00, 0.00
17:46:11.626, 30.89, -0.89, -18.50, 0, -0.00, 0.00
17:46:12.677, 30.90, -0.90, -18.04, 0, -0.00, 0.00
17:46:13.692, 30.94, -0.94, -19.17, 0, -0.00, 0.00
17:46:14.710, 30.99, -0.99, -20.40, 0, -0.00, 0.00
17:46:15.720, 30.99, -0.99, -19.86, 0, 0.04, 0.00
17:46:16.746, 31.02, -1.02, -20.72, 0, 0.04, 0.00
17:46:17.779, 31.09, -1.09, -22.42, 0, 0.04, 0.00
17:46:18.801, 31.09, -1.09, -21.76, 0, 0.04, 0.00
17:46:19.823, 31.11, -1.11, -22.54, 0, -0.00, 0.00
17:46:20.840, 31.16, -1.16, -23.58, 0, -0.00, 0.00
17:46:21.855, 31.18, -1.18, -23.93, 0, 0.04, 0.00
17:46:22.876, 31.19, -1.19, -23.84, 0, -0.00, 0.00
17:46:23.918, 31.25, -1.25, -25.60, 0, 0.04, 0.00
17:46:24.928, 31.27, -1.27, -25.61, 0, 0.04, 0.00
17:46:25.941, 31.28, -1.28, -25.66, 0, 0.04, 0.00
17:46:26.987, 31.28, -1.28, -25.75, 0, -0.00, 0.00
17:46:28.010, 31.33, -1.33, -27.00, 0, -0.00, 0.00
17:46:29.020, 31.37, -1.37, -27.86, 0, -0.00, 0.00
17:46:30.045, 31.37, -1.37, -27.52, 0, -0.00, 0.00
17:46:31.057, 31.37, -1.37, -27.49, 0, 0.04, 0.00
17:46:32.072, 31.43, -1.43, -29.14, 0, -0.00, 0.00
17:46:33.124, 31.47, -1.47, -29.81, 0, -0.00, 0.00
17:46:34.119, 31.47, -1.47, -29.40, 0, -0.00, 0.00
17:46:35.160, 31.47, -1.47, -29.40, 0, -0.00, 0.00
17:46:36.190, 31.50, -1.50, -30.19, 0, -0.00, 0.00
17:46:37.216, 31.55, -1.55, -31.67, 0, -0.00, 0.00
17:46:38.214, 31.57, -1.57, -31.44, 0, -0.00, 0.00
17:46:39.253, 31.57, -1.57, -31.32, 0, -0.00, 0.00
17:46:40.271, 31.57, -1.57, -31.32, 0, 0.04, 0.00
17:46:41.297, 31.60, -1.60, -32.37, 0, -0.00, 0.00
17:46:42.319, 31.66, -1.66, -33.76, 0, -0.00, 0.00
17:46:43.354, 31.66, -1.66, -33.27, 0, -0.00, 0.00
17:46:44.359, 31.66, -1.66, -33.24, 0, -0.00, 0.00
17:46:45.393, 31.66, -1.66, -33.24, 0, -0.00, 0.00
17:46:46.389, 31.72, -1.72, -34.99, 0, 0.04, 0.00
17:46:47.423, 31.75, -1.75, -35.37, 0, -0.00, 0.00
17:46:48.456, 31.76, -1.76, -35.22, 0, 0.04, 0.00
17:46:49.480, 31.76, -1.76, -35.16, 0, -0.00, 0.00
17:46:50.492, 31.76, -1.76, -35.25, 0, -0.00, 0.00
17:46:51.515, 31.79, -1.79, -36.18, 0, -0.00, 0.00
17:46:52.537, 31.84, -1.84, -37.35, 0, -0.00, 0.00
17:46:53.581, 31.85, -1.85, -37.21, 0, -0.00, 0.00
17:46:54.604, 31.85, -1.85, -37.09, 0, 0.04, 0.00
17:46:55.621, 31.85, -1.85, -37.09, 0, -0.00, 0.00
17:46:56.617, 31.86, -1.86, -37.26, 0, -0.00, 0.00
17:46:57.641, 31.91, -1.91, -38.61, 0, -0.00, 0.00
17:46:58.660, 31.93, -1.93, -38.75, 0, -0.00, 0.00
17:46:59.684, 31.95, -1.95, -39.25, 0, -0.00, 0.00
17:47:00.721, 31.95, -1.95, -39.02, 0, 0.04, 0.00
17:47:01.726, 31.95, -1.95, -39.02, 0, 0.04, 0.00
17:47:02.777, 31.98, -1.98, -39.98, 0, -0.00, 0.00
17:47:03.799, 32.01, -2.01, -40.54, 0, 0.04, 0.00
17:47:04.819, 32.02, -2.02, -40.51, 0, -0.00, 0.00
17:47:05.842, 32.05, -2.05, -41.21, 0, -0.00, 0.00
17:47:06.840, 32.05, -2.05, -40.95, 0, 0.04, 0.00
17:47:07.873, 32.05, -2.05, -40.95, 0, -0.00, 0.00
17:47:08.890, 32.05, -2.05, -40.95, 0, 0.04, 0.00
17:47:09.936, 32.10, -2.10, -42.44, 0, -0.00, 0.00
17:47:10.950, 32.11, -2.11, -42.39, 0, -0.00, 0.00
17:47:11.972, 32.13, -2.13, -42.77, 0, -0.00, 0.00
17:47:13.005, 32.14, -2.14, -43.03, 0, -0.00, 0.00
17:47:14.024, 32.14, -2.14, -42.88, 0, 0.04, 0.00
17:47:15.021, 32.14, -2.14, -42.88, 0, -0.00, 0.00
17:47:16.042, 32.15, -2.15, -42.97, 0, -0.00, 0.00
17:47:17.092, 32.15, -2.15, -42.94, 0, -0.00, 0.00
17:47:18.113, 32.17, -2.17, -43.74, 0, -0.00, 0.00
17:47:19.135, 32.19, -2.19, -44.09, 0, 0.04, 0.00
17:47:20.152, 32.21, -2.21, -44.41, 0, -0.00, 0.00
17:47:21.166, 32.24, -2.24, -45.12, 0, -0.00, 0.00
17:47:22.184, 32.24, -2.24, -44.82, 0, 0.04, 0.00
17:47:23.235, 32.24, -2.24, -44.82, 0, -0.00, 0.00
17:47:24.252, 32.24, -2.24, -44.82, 0, 0.04, 0.00
17:47:25.267, 32.28, -2.28, -45.88, 0, -0.00, 0.00
17:47:26.287, 32.28, -2.28, -45.62, 0, -0.00, 0.00
17:47:27.310, 32.28, -2.28, -45.59, 0, -0.00, 0.00
17:47:28.328, 32.32, -2.32, -46.91, 0, -0.00, 0.00
17:47:29.350, 32.32, -2.32, -46.47, 0, -0.00, 0.00
17:47:30.374, 32.34, -2.34, -46.91, 0, -0.00, 0.00
17:47:31.408, 32.34, -2.34, -46.76, 0, -0.00, 0.00
17:47:32.423, 32.34, -2.34, -46.85, 0, -0.00, 0.00
17:47:33.448, 32.34, -2.34, -46.73, 0, -0.00, 0.00
17:47:34.472, 32.34, -2.34, -46.76, 0, -0.00, 0.00
17:47:35.476, 32.36, -2.36, -47.56, 0, -0.00, 0.00
17:47:36.506, 32.35, -2.35, -46.76, 0, -0.00, 0.00
17:47:37.525, 32.42, -2.42, -49.24, 0, -0.00, 0.00
17:47:38.571, 32.42, -2.42, -48.38, 0, -0.00, 0.00
17:47:39.591, 32.42, -2.42, -48.41, 0, -0.00, 0.00
17:47:40.614, 32.44, -2.44, -48.85, 0, -0.00, 0.00
17:47:41.630, 32.44, -2.44, -48.71, 0, -0.00, 0.00
17:47:42.646, 32.44, -2.44, -48.71, 0, -0.00, 0.00
17:47:43.662, 32.44, -2.44, -48.79, 0, 0.04, 0.00
17:47:44.678, 32.44, -2.44, -48.68, 0, -0.00, 0.00
17:47:45.728, 32.45, -2.45, -49.06, 0, -0.00, 0.00
17:47:46.747, 32.49, -2.49, -50.09, 0, -0.00, 0.00
17:47:47.755, 32.49, -2.49, -49.89, 0, 0.04, 0.00
17:47:48.783, 32.51, -2.51, -50.53, 0, -0.00, 0.00
17:47:49.811, 32.53, -2.53, -50.83, 0, -0.00, 0.00
17:47:50.834, 32.50, -2.50, -49.59, 0, -0.00, 0.00
17:47:51.859, 32.53, -2.53, -51.01, 0, 0.04, 0.00
17:47:52.875, 32.53, -2.53, -50.65, 0, -0.00, 0.00
17:47:53.897, 32.53, -2.53, -50.65, 0, -0.00, 0.00
17:47:54.918, 32.56, -2.56, -51.54, 0, -0.04, 0.00
17:47:55.946, 32.53, -2.53, -50.36, 0, -0.00, 0.00
17:47:56.962, 32.53, -2.53, -50.65, 0, -0.00, 0.00
17:47:57.983, 32.54, -2.54, -51.01, 0, 0.04, 0.00
17:47:59.020, 32.62, -2.62, -53.02, 0, -0.00, 0.00
17:48:00.018, 32.59, -2.59, -51.51, 0, -0.00, 0.00
17:48:01.046, 32.57, -2.57, -51.07, 0, -0.00, 0.00
17:48:02.071, 32.63, -2.63, -53.25, 0, -0.00, 0.00
17:48:03.115, 32.59, -2.59, -51.27, 0, -0.00, 0.00
17:48:04.114, 32.59, -2.59, -51.72, 0, -0.00, 0.00
17:48:05.141, 32.62, -2.62, -52.69, 0, -0.00, 0.00
17:48:06.168, 32.63, -2.63, -52.72, 0, 0.04, 0.00
17:48:07.191, 32.64, -2.64, -52.96, 0, -0.00, 0.00
17:48:08.206, 32.63, -2.63, -52.40, 0, 0.04, 0.00
17:48:09.228, 32.63, -2.63, -52.63, 0, -0.00, 0.00
17:48:10.242, 32.63, -2.63, -52.60, 0, -0.00, 0.00
17:48:11.298, 32.63, -2.63, -52.60, 0, -0.00, 0.00
17:48:12.287, 32.63, -2.63, -52.60, 0, 0.04, 0.00
17:48:13.333, 32.63, -2.63, -52.60, 0, 0.04, 0.00
17:48:14.355, 32.63, -2.63, -52.69, 0, 0.04, 0.00
17:48:15.371, 32.63, -2.63, -52.57, 0, -0.00, 0.00
17:48:16.386, 32.63, -2.63, -52.60, 0, -0.00, 0.00
17:48:17.413, 32.65, -2.65, -53.13, 0, -0.00, 0.00
17:48:18.451, 32.64, -2.64, -52.69, 0, 0.04, 0.00
17:48:19.475, 32.66, -2.66, -53.40, 0, -0.00, 0.00
17:48:20.479, 32.68, -2.68, -53.73, 0, -0.00, 0.00
17:48:21.509, 32.63, -2.63, -52.13, 0, -0.00, 0.00
17:48:22.523, 32.67, -2.67, -53.84, 0, -0.00, 0.00
17:48:23.539, 32.67, -2.67, -53.34, 0, -0.00, 0.00
17:48:24.588, 32.69, -2.69, -54.08, 0, -0.00, 0.00
17:48:25.586, 32.70, -2.70, -54.20, 0, -0.00, 0.00
17:48:26.614, 32.72, -2.72, -54.61, 0, 0.04, 0.00
17:48:27.652, 32.72, -2.72, -54.26, 0, -0.00, 0.00
17:48:28.668, 32.73, -2.73, -54.67, 0, -0.00, 0.00
17:48:29.678, 32.72, -2.72, -54.47, 0, 0.04, 0.00
17:48:30.726, 32.72, -2.72, -54.41, 0, -0.00, 0.00
17:48:31.742, 32.73, -2.73, -54.61, 0, -0.00, 0.00
17:48:32.756, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:48:33.790, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:48:34.812, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:48:35.833, 32.73, -2.73, -54.56, 0, 0.04, 0.00
17:48:36.848, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:48:37.870, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:48:38.899, 32.73, -2.73, -54.56, 0, 0.04, 0.00
17:48:39.928, 32.73, -2.73, -54.56, 0, 0.04, 0.00
17:48:40.944, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:48:41.963, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:48:42.974, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:48:44.018, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:48:45.040, 32.74, -2.74, -54.82, 0, 0.04, 0.00
17:48:46.064, 32.73, -2.73, -54.47, 0, -0.00, 0.00
17:48:47.087, 32.73, -2.73, -54.56, 0, 0.04, 0.00
17:48:48.100, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:48:49.130, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:48:50.155, 32.73, -2.73, -54.56, 0, 0.04, 0.00
17:48:51.147, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:48:52.198, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:48:53.222, 32.73, -2.73, -54.56, 0, 0.04, 0.00
17:48:54.243, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:48:55.240, 32.74, -2.74, -54.91, 0, -0.00, 0.00
17:48:56.275, 32.73, -2.73, -54.44, 0, -0.00, 0.00
17:48:57.300, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:48:58.316, 32.73, -2.73, -54.64, 0, -0.00, 0.00
17:48:59.344, 32.73, -2.73, -54.53, 0, 0.04, 0.00
17:49:00.354, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:01.398, 32.73, -2.73, -54.56, 0, 0.04, 0.00
17:49:02.421, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:03.440, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:04.470, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:05.486, 32.73, -2.73, -54.73, 0, -0.00, 0.00
17:49:06.500, 32.73, -2.73, -54.50, 0, 0.04, 0.00
17:49:07.517, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:08.556, 32.73, -2.73, -54.56, 0, 0.04, 0.00
17:49:09.587, 32.74, -2.74, -54.82, 0, -0.00, 0.00
17:49:10.581, 32.73, -2.73, -54.47, 0, -0.00, 0.00
17:49:11.616, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:12.638, 32.73, -2.73, -54.64, 0, 0.04, 0.00
17:49:13.665, 32.73, -2.73, -54.53, 0, -0.00, 0.00
17:49:14.689, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:15.719, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:16.729, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:17.761, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:18.762, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:19.792, 32.73, -2.73, -54.56, 0, 0.04, 0.00
17:49:20.805, 32.73, -2.73, -54.73, 0, -0.00, 0.00
17:49:21.840, 32.73, -2.73, -54.50, 0, -0.00, 0.00
17:49:22.878, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:23.905, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:24.915, 32.73, -2.73, -54.56, 0, 0.04, 0.00
17:49:25.930, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:26.953, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:27.974, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:28.992, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:30.006, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:31.040, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:32.062, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:33.082, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:34.095, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:35.132, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:36.165, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:37.182, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:38.197, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:39.237, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:40.252, 32.73, -2.73, -54.56, 0, -0.00, 0.00
17:49:41.274, 32.72, -2.72, -54.29, 0, 0.04, 0.00
17:49:42.307, 32.73, -2.73, -54.64, 0, -0.00, 0.00
17:49:43.327, 32.72, -2.72, -54.29, 0, -0.00, 0.00
17:49:44.322, 32.69, -2.69, -53.49, 0, -0.00, 0.00
17:49:45.349, 32.70, -2.70, -54.23, 0, 0.04, 0.00
17:49:46.371, 32.70, -2.70, -53.90, 0, -0.00, 0.00
17:49:47.395, 32.71, -2.71, -54.23, 0, -0.00, 0.00
17:49:48.417, 32.71, -2.71, -54.23, 0, -0.00, 0.00
17:49:49.436, 32.68, -2.68, -53.31, 0, -0.00, 0.00
17:49:50.464, 32.68, -2.68, -53.52, 0, -0.00, 0.00
17:49:51.488, 32.68, -2.68, -53.55, 0, -0.00, 0.00
17:49:52.513, 32.67, -2.67, -53.46, 0, -0.00, 0.00
17:49:53.535, 32.66, -2.66, -53.13, 0, -0.00, 0.00
17:49:54.562, 32.67, -2.67, -53.61, 0, -0.00, 0.00
17:49:55.584, 32.64, -2.64, -52.42, 0, -0.00, 0.00
17:49:56.610, 32.64, -2.64, -52.96, 0, 0.04, 0.00
17:49:57.637, 32.65, -2.65, -52.99, 0, -0.00, 0.00
17:49:58.654, 32.63, -2.63, -52.51, 0, -0.00, 0.00
17:49:59.678, 32.63, -2.63, -52.57, 0, -0.00, 0.00
17:50:00.692, 32.63, -2.63, -52.60, 0, -0.00, 0.00
17:50:01.725, 32.63, -2.63, -52.60, 0, -0.00, 0.00
17:50:02.759, 32.63, -2.63, -52.60, 0, 0.04, 0.00
