Timestamp, Temperature (ºC), Error,  Output power (W), PWM output, Current, PWM / Current
18:44:57.609 -> 30.14, -0.14, -0.62, 0, -0.00, 0.00
18:44:58.614 -> 30.14, -0.14, -0.62, 0, -0.00, 0.00
18:44:59.660 -> 30.14, -0.14, -0.62, 0, -0.00, 0.00
18:45:00.664 -> 30.14, -0.14, -0.62, 0, -0.00, 0.00
18:45:01.683 -> 30.14, -0.14, -0.62, 0, -0.00, 0.00
18:45:02.725 -> 30.14, -0.14, -0.62, 0, -0.00, 0.00
18:45:03.726 -> 30.14, -0.14, -0.62, 0, -0.00, 0.00
18:45:04.774 -> 30.14, -0.14, -0.62, 0, -0.00, 0.00
18:45:05.789 -> 30.14, -0.14, -0.62, 0, -0.00, 0.00
18:45:06.801 -> 30.14, -0.14, -0.62, 0, -0.00, 0.00
18:45:07.851 -> 30.14, -0.14, -0.62, 0, -0.00, 0.00
18:45:08.861 -> 30.14, -0.14, -0.62, 0, -0.00, 0.00
18:45:09.875 -> 30.14, -0.14, -0.62, 0, -0.00, 0.00
18:45:10.886 -> 30.13, -0.13, -0.14, 0, -0.00, 0.00
18:45:11.936 -> 30.13, -0.13, -0.47, 0, 0.04, 0.00
18:45:12.944 -> 30.10, -0.10, 0.55, 21, -0.00, -17507.10
18:45:13.960 -> 30.09, -0.09, 0.52, 21, 0.41, 50.98
18:45:15.003 -> 30.08, -0.08, 0.57, 21, 0.15, 140.90
18:45:16.017 -> 30.05, -0.05, 1.23, 42, 0.60, 70.03
18:45:17.020 -> 30.05, -0.05, 1.13, 42, 0.52, 80.05
18:45:18.062 -> 30.05, -0.05, 1.08, 42, 0.22, 187.37
18:45:19.077 -> 30.05, -0.05, 1.08, 42, 1.09, 38.60
18:45:20.122 -> 30.05, -0.05, 1.08, 42, 0.34, 124.69
18:45:21.128 -> 30.05, -0.05, 1.08, 42, 1.13, 37.31
18:45:22.140 -> 30.05, -0.05, 1.08, 42, 0.79, 53.33
18:45:23.187 -> 30.05, -0.05, 1.08, 42, 0.37, 112.18
18:45:24.197 -> 30.05, -0.05, 1.08, 42, 0.94, 44.79
18:45:25.200 -> 30.05, -0.05, 1.08, 42, 0.94, 44.79
18:45:26.247 -> 30.05, -0.05, 1.08, 42, 0.49, 86.23
18:45:27.252 -> 30.05, -0.05, 1.08, 42, 0.19, 225.08
18:45:28.297 -> 30.05, -0.05, 1.08, 42, 0.86, 48.69
18:45:29.301 -> 30.05, -0.05, 1.08, 42, 0.30, 140.34
18:45:30.352 -> 30.05, -0.05, 1.08, 42, 1.35, 31.09
18:45:31.358 -> 30.05, -0.05, 0.92, 42, 0.56, 74.71
18:45:32.369 -> 30.07, -0.07, 0.66, 42, 0.30, 140.34
18:45:33.408 -> 30.07, -0.07, 0.77, 42, 0.94, 44.79
18:45:34.420 -> 30.08, -0.08, 0.37, 21, 0.37, 56.09
18:45:35.461 -> 30.11, -0.11, -0.28, 0, 0.79, 0.00
18:45:36.470 -> 30.12, -0.12, -0.39, 0, -0.00, 0.00
18:45:37.508 -> 30.13, -0.13, -0.33, 0, -0.00, 0.00
18:45:38.518 -> 30.14, -0.14, -0.78, 0, -0.00, 0.00
18:45:39.521 -> 30.14, -0.14, -0.61, 0, -0.00, 0.00
18:45:40.559 -> 30.14, -0.14, -0.61, 0, -0.00, 0.00
18:45:41.567 -> 30.14, -0.14, -0.61, 0, -0.00, 0.00
18:45:42.608 -> 30.14, -0.14, -0.61, 0, -0.00, 0.00
18:45:43.617 -> 30.14, -0.14, -0.61, 0, -0.00, 0.00
18:45:44.660 -> 30.14, -0.14, -0.61, 0, -0.00, 0.00
18:45:45.671 -> 30.14, -0.14, -0.60, 0, -0.00, 0.00
18:45:46.682 -> 30.14, -0.14, -0.60, 0, -0.00, 0.00
18:45:47.728 -> 30.14, -0.14, -0.60, 0, -0.00, 0.00
18:45:48.730 -> 30.14, -0.14, -0.60, 0, -0.00, 0.00
18:45:49.773 -> 30.14, -0.14, -0.60, 0, -0.00, 0.00
18:45:50.780 -> 30.14, -0.14, -0.60, 0, -0.00, 0.00
18:45:51.788 -> 30.14, -0.14, -0.60, 0, -0.00, 0.00
18:45:52.832 -> 30.14, -0.14, -0.60, 0, -0.00, 0.00
18:45:53.841 -> 30.14, -0.14, -0.60, 0, -0.00, 0.00
18:45:54.876 -> 30.14, -0.14, -0.60, 0, -0.00, 0.00
18:45:55.884 -> 30.14, -0.14, -0.60, 0, -0.00, 0.00
18:46:06.329 -> 30.14, -0.14, -0.60, 0, -0.00, 0.00
18:46:06.329 -> 30.14, -0.14, -0.60, 0, -0.00, 0.00
18:46:06.329 -> 30.14, -0.14, -0.60, 0, -0.00, 0.00
18:46:06.329 -> 30.14, -0.14, -0.60, 0, -0.00, 0.00
18:46:06.329 -> 30.14, -0.14, -0.60, 0, -0.00, 0.00
18:46:06.329 -> 30.14, -0.14, -0.60, 0, -0.00, 0.00
18:46:06.329 -> 30.12, -0.12, 0.12, 21, -0.00, -17507.10
18:46:06.329 -> 30.13, -0.13, -0.45, 0, 0.15, 0.00
18:46:06.329 -> 30.07, -0.07, 1.33, 42, -0.00, -35014.19
18:46:06.329 -> 30.05, -0.05, 1.14, 42, 0.56, 74.71
18:46:12.446 -> 30.05, -0.05, 1.07, 42, 0.98, 43.06
18:46:12.446 -> 30.05, -0.05, 1.12, 42, 0.79, 53.33
18:46:12.446 -> 30.05, -0.05, 1.10, 42, 0.30, 140.34
18:46:12.446 -> 30.05, -0.05, 1.10, 42, 1.05, 39.98
18:46:12.446 -> 30.05, -0.05, 1.10, 42, 0.94, 44.79
18:46:12.446 -> 30.05, -0.05, 1.10, 42, 0.34, 124.69
18:46:19.309 -> 30.05, -0.05, 1.10, 42, 1.39, 30.25
18:46:19.309 -> 30.05, -0.05, 1.10, 42, 0.79, 53.33
18:46:19.309 -> 30.05, -0.05, 1.10, 42, 0.49, 86.23
18:46:19.309 -> 30.06, -0.06, 0.78, 42, 1.20, 34.98
18:46:19.309 -> 30.08, -0.08, 0.42, 21, 0.71, 29.48
18:46:19.309 -> 30.05, -0.05, 1.30, 42, 0.15, 281.80
18:46:19.413 -> 30.05, -0.05, 1.05, 42, 1.43, 29.45
18:46:20.447 -> 30.09, -0.09, 0.01, 0, 0.34, 0.00
18:46:21.456 -> 30.07, -0.07, 0.86, 42, -0.00, -35014.19
18:46:22.506 -> 30.08, -0.08, 0.45, 21, 0.37, 56.09
18:46:23.518 -> 30.11, -0.11, -0.26, 0, 0.79, 0.00
18:46:24.531 -> 30.14, -0.14, -0.93, 0, 0.04, 0.00
18:46:25.549 -> 30.13, -0.13, -0.11, 0, -0.00, 0.00
18:46:26.563 -> 30.13, -0.13, -0.52, 0, -0.00, 0.00
18:46:27.607 -> 30.14, -0.14, -0.67, 0, -0.00, 0.00
18:46:28.618 -> 30.14, -0.14, -0.59, 0, 0.04, 0.00
18:46:29.639 -> 30.14, -0.14, -0.59, 0, -0.00, 0.00
18:46:30.651 -> 30.14, -0.14, -0.59, 0, -0.00, 0.00
18:46:31.696 -> 30.14, -0.14, -0.59, 0, -0.00, 0.00
18:46:32.705 -> 30.14, -0.14, -0.59, 0, -0.00, 0.00
18:46:33.723 -> 30.14, -0.14, -0.58, 0, -0.00, 0.00
18:46:34.766 -> 30.14, -0.14, -0.58, 0, -0.00, 0.00
18:46:35.776 -> 30.14, -0.14, -0.58, 0, -0.00, 0.00
18:46:36.789 -> 30.14, -0.14, -0.58, 0, -0.00, 0.00
18:46:37.842 -> 30.14, -0.14, -0.58, 0, -0.00, 0.00
18:46:38.855 -> 30.14, -0.14, -0.58, 0, -0.00, 0.00
18:46:39.865 -> 30.14, -0.14, -0.58, 0, -0.00, 0.00
18:46:40.873 -> 30.14, -0.14, -0.58, 0, -0.00, 0.00
18:46:41.920 -> 30.14, -0.14, -0.58, 0, -0.00, 0.00
18:46:42.928 -> 30.14, -0.14, -0.58, 0, -0.00, 0.00
18:46:43.938 -> 30.14, -0.14, -0.58, 0, -0.00, 0.00
18:46:44.985 -> 30.14, -0.14, -0.58, 0, -0.00, 0.00
18:46:45.993 -> 30.14, -0.14, -0.58, 0, -0.00, 0.00
18:46:47.039 -> 30.14, -0.14, -0.58, 0, -0.00, 0.00
18:46:48.043 -> 30.14, -0.14, -0.58, 0, -0.00, 0.00
18:46:49.092 -> 30.11, -0.11, 0.22, 21, -0.00, -17507.10
18:46:50.097 -> 30.07, -0.07, 1.05, 42, 0.67, 62.23
18:46:51.100 -> 30.08, -0.08, 0.49, 21, 0.45, 46.72
18:46:52.144 -> 30.10, -0.10, 0.07, 21, 0.83, 25.45
18:46:53.152 -> 30.05, -0.05, 1.52, 42, 0.30, 140.34
18:46:54.168 -> 30.05, -0.05, 1.06, 42, 1.09, 38.60
18:46:55.218 -> 30.06, -0.06, 0.91, 42, 0.67, 62.23
18:46:56.227 -> 30.05, -0.05, 1.20, 42, 0.30, 140.34
18:46:57.272 -> 30.05, -0.05, 1.12, 42, 1.09, 38.60
18:46:58.284 -> 30.05, -0.05, 1.12, 42, 0.49, 86.23
18:46:59.295 -> 30.05, -0.05, 1.12, 42, 1.05, 39.98
18:47:00.336 -> 30.05, -0.05, 1.12, 42, 0.64, 65.90
18:47:01.346 -> 30.05, -0.05, 1.12, 42, 0.26, 160.48
18:47:02.350 -> 30.05, -0.05, 1.12, 42, 1.39, 30.25
18:47:03.390 -> 30.05, -0.05, 1.12, 42, 0.52, 80.05
18:47:04.409 -> 30.05, -0.05, 1.12, 42, 0.41, 101.95
18:47:05.445 -> 30.05, -0.05, 1.12, 42, 0.83, 50.90
18:47:06.453 -> 30.05, -0.05, 1.12, 42, 0.34, 124.69
18:47:07.491 -> 30.06, -0.06, 0.72, 42, 1.20, 34.98
18:47:08.495 -> 30.06, -0.06, 0.94, 42, 0.49, 86.23
18:47:09.546 -> 30.08, -0.08, 0.36, 21, 1.39, 15.12
18:47:10.554 -> 30.11, -0.11, -0.32, 0, 0.30, 0.00
18:47:11.564 -> 30.12, -0.12, -0.25, 0, -0.00, 0.00
18:47:12.613 -> 30.14, -0.14, -0.72, 0, -0.00, 0.00
18:47:13.623 -> 30.14, -0.14, -0.60, 0, -0.00, 0.00
18:47:14.633 -> 30.14, -0.14, -0.49, 0, -0.00, 0.00
18:47:15.643 -> 30.14, -0.14, -0.60, 0, 0.04, 0.00
18:47:16.691 -> 30.14, -0.14, -0.57, 0, -0.00, 0.00
18:47:17.703 -> 30.14, -0.14, -0.57, 0, -0.00, 0.00
18:47:18.712 -> 30.14, -0.14, -0.57, 0, -0.00, 0.00
18:47:19.755 -> 30.14, -0.14, -0.57, 0, -0.00, 0.00
18:47:20.763 -> 30.14, -0.14, -0.57, 0, -0.00, 0.00
18:47:21.811 -> 30.14, -0.14, -0.56, 0, -0.00, 0.00
18:47:22.815 -> 30.14, -0.14, -0.56, 0, -0.00, 0.00
18:47:23.829 -> 30.14, -0.14, -0.56, 0, -0.00, 0.00
18:47:24.847 -> 30.14, -0.14, -0.56, 0, -0.00, 0.00
18:47:25.887 -> 30.14, -0.14, -0.56, 0, -0.00, 0.00
18:47:26.890 -> 30.14, -0.14, -0.56, 0, -0.00, 0.00
18:47:27.933 -> 30.14, -0.14, -0.56, 0, -0.00, 0.00
