14:00:23.493 -> Timestamp, Temperature (ºC), Setpoint, Error, Delta_T, State, PWM output, Current, PWM / Current
14:00:25.091 -> Timestamp, Temperature (ºC), Setpoint, Error, Delta_T, State, PWM output, Current, PWM / Current
14:03:15.656 -> 27.47, 32.47, 1.01, 0.00, 187, 0, 0.04, 0.00
14:03:16.668 -> 27.47, 32.47, 1.01, 0.00, 187, 0, -0.00, 0.00
14:03:17.686 -> 27.56, 32.56, 1.10, 0.09, 191, 0, 0.04, 0.00
14:03:18.702 -> 27.56, 32.56, 1.10, 0.00, 190, 0, -0.00, 0.00
14:03:19.735 -> 27.56, 32.56, 1.10, 0.00, 190, 0, -0.00, 0.00
14:03:20.744 -> 27.56, 32.56, 1.10, 0.00, 190, 0, -0.00, 0.00
14:03:21.772 -> 27.56, 32.56, 1.10, 0.00, 190, 0, -0.00, 0.00
14:03:22.801 -> 27.65, 32.65, 1.19, 0.09, 194, 0, 0.04, 0.00
14:03:23.828 -> 27.65, 32.65, 1.19, 0.00, 193, 0, -0.00, 0.00
14:03:24.856 -> 27.65, 32.65, 1.19, 0.00, 193, 0, 0.04, 0.00
14:03:25.890 -> 27.65, 32.65, 1.19, 0.00, 193, 0, -0.00, 0.00
14:03:26.880 -> 27.65, 32.65, 1.19, 0.00, 193, 0, 0.04, 0.00
14:03:27.910 -> 27.65, 32.65, 1.19, 0.00, 193, 0, -0.00, 0.00
14:03:28.936 -> 27.74, 32.74, 1.28, 0.09, 197, 0, -0.00, 0.00
14:03:29.968 -> 27.74, 32.74, 1.28, 0.00, 196, 0, -0.00, 0.00
14:03:30.986 -> 27.74, 32.74, 1.28, 0.00, 196, 0, -0.00, 0.00
14:03:32.018 -> 27.74, 32.74, 1.28, 0.00, 196, 0, -0.00, 0.00
14:03:33.053 -> 27.74, 32.74, 1.28, 0.00, 196, 0, -0.00, 0.00
14:03:34.053 -> 27.83, 32.83, 1.37, 0.09, 200, 0, -0.00, 0.00
14:03:35.074 -> 27.83, 32.83, 1.37, 0.00, 199, 0, -0.00, 0.00
14:03:36.111 -> 27.83, 32.83, 1.37, 0.00, 199, 0, -0.00, 0.00
14:03:37.115 -> 27.83, 32.83, 1.37, 0.00, 199, 0, 0.04, 0.00
14:03:38.145 -> 27.83, 32.83, 1.37, 0.00, 199, 0, 0.04, 0.00
14:03:39.173 -> 27.83, 32.83, 1.37, 0.00, 199, 0, -0.00, 0.00
14:03:40.208 -> 27.92, 32.92, 1.47, 0.09, 203, 0, 0.04, 0.00
14:03:41.232 -> 27.92, 32.92, 1.47, 0.00, 202, 0, -0.00, 0.00
14:03:42.224 -> 27.92, 32.92, 1.47, 0.00, 202, 0, -0.00, 0.00
14:03:43.278 -> 27.92, 32.92, 1.47, 0.00, 202, 0, -0.00, 0.00
