final_actions_13_20200821-230117
const unsigned char q_actions[448] = {0, 0, 0, 224, 247, 0, 0, 0, 0, 0, 0, 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 239, 0, 0, 239, 0, 0, 0, 0, 0, 239, 0, 0, 239, 0, 0, 0, 0, 0, 63, 0, 0, 225, 0, 0, 0, 0, 0, 234, 0, 0, 250, 0, 0, 0, 0, 0, 234, 0, 0, 250, 0, 0, 0, 0, 0, 234, 0, 0, 250, 0, 0, 0, 0, 0, 234, 0, 0, 250, 0, 0, 0, 0, 0, 243, 0, 0, 250, 0, 0, 0, 0, 0, 9, 0, 0, 250, 0, 0, 0, 0, 0, 237, 0, 0, 250, 0, 0, 0, 0, 0, 37, 0, 0, 250, 0, 0, 0, 0, 0, 151, 0, 0, 250, 0, 0, 0, 0, 0, 151, 0, 0, 250, 0, 0, 0, 0, 0, 151, 0, 0, 250, 0, 0, 0, 0, 0, 151, 0, 0, 250, 0, 0, 0, 0, 0, 147, 0, 0, 234, 0, 0, 0, 0, 0, 152, 0, 0, 234, 0, 0, 0, 0, 0, 78, 0, 0, 234, 0, 0, 0, 0, 0, 17, 0, 0, 234, 0, 0, 0, 0, 0, 30, 0, 0, 125, 0, 0, 0, 0, 0, 200, 0, 0, 125, 0, 0, 0, 0, 0, 200, 0, 0, 125, 0, 0, 0, 0, 0, 3, 0, 0, 125, 0, 0, 0, 0, 0, 200, 0, 0, 125, 0, 0, 0, 0, 0, 200, 0, 0, 125, 0, 0, 0, 0, 0, 109, 0, 0, 125, 0, 0, 0, 0, 0, 200, 0, 0, 125, 0, 0, 0, 0, 0, 200, 0, 0, 125, 0, 0, 0, 0, 0, 109, 0, 0, 125, 0, 0, 0, 0, 0, 109, 0, 0, 125, 0, 0, 0, 0, 0, 109, 0, 0, 125, 0, 0, 0, 0, 0, 109, 0, 0, 125, 0, 0, 0, 0, 0, 218, 0, 0, 125, 0, 0, 0, 0, 0, 144, 0, 0, 34, 0, 0, 0, 0, 0, 50, 0, 0, 80, 0, 0, 0, 0, 0, 12, 0, 0, 203, 0, 0, 0, 0, 0, 86, 0, 0, 39, 0, 0, 0, 0, 0, 97, 0, 0, 26, 0, 0, 0, 0, 0, 203, 0, 0, 210, 0, 0, 0, 0, 0, 128, 0, 0, 84, 0, 0, 0, 0, 0, 175, 0, 0, 112, 0, 0, 0, 0, 0, 11, 0, 0, 68, 0, 0, 0, 0, 0, 67, 0, 0, 158, 0, 0, 0, 0, 0, 13, 0, 0, 37, 0, 0, 0, 0, 0, 18, 0, 0};

Timestamp, Temperature (ºC), Setpoint, Error, Velocity, Acceleration, State, PWM output, Current, PWM / Current
23:08:21.350, 23.91, 26.31, -2.40, 0.00, -0.09, 237, 0, 0.04, 0.00
23:08:22.385, 23.91, 26.31, -2.40, 0.00, 0.00, 238, 200, 0.41, 485.48
23:08:23.431, 23.82, 26.31, -2.49, -0.09, -0.09, 225, 0, 3.30, 0.00
23:08:24.437, 23.91, 26.31, -2.40, 0.09, 0.17, 243, 0, 0.04, 0.00
23:08:25.471, 23.91, 26.31, -2.40, 0.00, -0.09, 237, 0, 0.04, 0.00
23:08:26.490, 24.00, 26.31, -2.32, 0.09, 0.09, 251, 0, -0.00, 0.00
23:08:27.515, 24.00, 26.31, -2.32, 0.00, -0.09, 246, 0, 0.04, 0.00
23:08:28.542, 24.00, 26.31, -2.32, 0.00, 0.00, 247, 3, 0.41, 7.28
23:08:29.540, 24.00, 26.31, -2.32, 0.00, 0.00, 247, 3, 0.04, 82.51
23:08:30.574, 24.00, 26.31, -2.32, 0.00, 0.00, 247, 3, 0.19, 16.08
23:08:31.594, 24.00, 26.31, -2.32, 0.00, 0.00, 247, 3, 0.15, 20.13
23:08:32.639, 24.00, 26.31, -2.32, 0.00, 0.00, 247, 3, 0.07, 40.58
23:08:33.646, 24.00, 26.31, -2.32, 0.00, 0.00, 247, 3, 0.07, 40.58
23:08:34.667, 24.00, 26.31, -2.32, 0.00, 0.00, 247, 3, 0.26, 11.46
23:08:35.683, 24.08, 26.31, -2.23, 0.09, 0.09, 260, 0, 0.07, 0.00
23:08:36.709, 24.08, 26.31, -2.23, 0.00, -0.09, 255, 0, -0.00, 0.00
23:08:37.729, 24.08, 26.31, -2.23, 0.00, 0.00, 256, 200, 0.04, 5500.46
23:08:38.755, 24.00, 26.31, -2.32, -0.09, -0.09, 243, 0, 2.63, 0.00
23:08:39.808, 24.08, 26.31, -2.23, 0.09, 0.17, 261, 0, 0.04, 0.00
23:08:40.822, 24.08, 26.31, -2.23, 0.00, -0.09, 255, 0, 0.04, 0.00
23:08:41.842, 24.08, 26.31, -2.23, 0.00, 0.00, 256, 200, 0.37, 534.19
23:08:42.866, 24.00, 26.31, -2.32, -0.09, -0.09, 243, 0, 2.21, 0.00
23:08:43.874, 24.08, 26.31, -2.23, 0.09, 0.17, 261, 0, 0.04, 0.00
23:08:44.923, 24.08, 26.31, -2.23, 0.00, -0.09, 255, 0, 0.04, 0.00
23:08:45.947, 24.17, 26.31, -2.14, 0.09, 0.09, 269, 0, 0.04, 0.00
23:08:46.976, 24.17, 26.31, -2.14, 0.00, -0.09, 264, 0, -0.00, 0.00
23:08:47.975, 24.17, 26.31, -2.14, 0.00, 0.00, 265, 200, 0.37, 534.19
23:08:49.015, 24.08, 26.31, -2.23, -0.09, -0.09, 252, 0, 3.27, 0.00
23:08:50.017, 24.17, 26.31, -2.14, 0.09, 0.18, 270, 0, 0.04, 0.00
23:08:51.060, 24.17, 26.31, -2.14, 0.00, -0.09, 264, 0, 0.04, 0.00
23:08:52.088, 24.17, 26.31, -2.14, 0.00, 0.00, 265, 200, 0.37, 534.19
23:08:53.120, 24.08, 26.31, -2.23, -0.09, -0.09, 252, 0, 2.29, 0.00
23:08:54.124, 24.17, 26.31, -2.14, 0.09, 0.18, 270, 0, 0.04, 0.00
23:08:55.156, 24.17, 26.31, -2.14, 0.00, -0.09, 264, 0, 0.04, 0.00
23:08:56.192, 24.26, 26.31, -2.05, 0.09, 0.09, 269, 0, -0.00, 0.00
23:08:57.206, 24.26, 26.31, -2.05, 0.00, -0.09, 264, 0, 0.04, 0.00
23:08:58.212, 24.26, 26.31, -2.05, 0.00, 0.00, 265, 200, 0.34, 593.75
23:08:59.237, 24.17, 26.31, -2.14, -0.09, -0.09, 261, 0, 2.93, 0.00
23:09:00.252, 24.26, 26.31, -2.05, 0.09, 0.18, 270, 0, 0.04, 0.00
23:09:01.276, 24.26, 26.31, -2.05, 0.00, -0.09, 264, 0, 0.04, 0.00
23:09:02.312, 24.35, 26.31, -1.97, 0.09, 0.09, 278, 0, -0.00, 0.00
23:09:03.336, 24.35, 26.31, -1.97, 0.00, -0.09, 273, 0, -0.00, 0.00
23:09:04.364, 24.35, 26.31, -1.97, 0.00, 0.00, 274, 109, 0.41, 264.59
23:09:05.393, 24.35, 26.31, -1.97, 0.00, 0.00, 274, 109, 2.44, 44.67
23:09:06.411, 24.35, 26.31, -1.97, 0.00, 0.00, 274, 109, 1.35, 80.68
23:09:07.423, 24.35, 26.31, -1.97, 0.00, 0.00, 274, 109, 0.98, 111.75
23:09:08.439, 24.35, 26.31, -1.97, 0.00, 0.00, 274, 109, 2.40, 45.37
23:09:09.473, 24.35, 26.31, -1.97, 0.00, 0.00, 274, 109, 0.75, 145.33
23:09:10.506, 24.43, 26.31, -1.88, 0.09, 0.09, 287, 0, 2.63, 0.00
23:09:11.533, 24.43, 26.31, -1.88, 0.00, -0.09, 282, 0, -0.00, 0.00
23:09:12.563, 24.43, 26.31, -1.88, 0.00, 0.00, 283, 200, 0.37, 534.19
23:09:13.589, 24.35, 26.31, -1.97, -0.09, -0.09, 270, 0, 2.82, 0.00
23:09:14.585, 24.52, 26.31, -1.79, 0.18, 0.26, 298, 0, 0.04, 0.00
23:09:15.643, 24.52, 26.31, -1.79, 0.00, -0.18, 297, 0, 0.04, 0.00
23:09:16.631, 24.52, 26.31, -1.79, 0.00, 0.00, 292, 200, 0.04, 5500.46
23:09:17.662, 24.43, 26.31, -1.88, -0.09, -0.09, 279, 0, 3.15, 0.00
23:09:18.687, 24.52, 26.31, -1.79, 0.09, 0.18, 297, 0, 0.04, 0.00
23:09:19.715, 24.61, 26.31, -1.70, 0.09, 0.00, 304, 125, 0.37, 333.87
23:09:20.749, 24.52, 26.31, -1.79, -0.09, -0.18, 315, 0, 2.18, 0.00
23:09:21.752, 24.61, 26.31, -1.70, 0.09, 0.18, 306, 0, -0.00, 0.00
23:09:22.798, 24.61, 26.31, -1.70, 0.00, -0.09, 300, 0, 0.04, 0.00
23:09:23.809, 24.70, 26.31, -1.61, 0.09, 0.09, 314, 0, -0.00, 0.00
23:09:24.855, 24.70, 26.31, -1.61, 0.00, -0.09, 309, 0, 0.04, 0.00
23:09:25.858, 24.70, 26.31, -1.61, 0.00, 0.00, 310, 109, 0.37, 291.13
23:09:26.882, 24.70, 26.31, -1.61, 0.00, 0.00, 310, 109, 2.29, 47.60
23:09:27.894, 24.61, 26.31, -1.70, -0.09, -0.09, 297, 0, 1.54, 0.00
23:09:28.919, 24.79, 26.31, -1.53, 0.18, 0.26, 325, 0, 0.04, 0.00
23:09:29.940, 24.79, 26.31, -1.53, 0.00, -0.18, 324, 0, 0.04, 0.00
23:09:30.982, 24.79, 26.31, -1.53, 0.00, 0.00, 319, 109, -0.00, -90870.17
23:09:32.015, 24.79, 26.31, -1.53, 0.00, 0.00, 319, 109, 2.63, 41.48
23:09:33.034, 24.79, 26.31, -1.53, 0.00, 0.00, 319, 109, 0.86, 126.35
23:09:34.054, 24.79, 26.31, -1.53, 0.00, 0.00, 319, 109, 2.67, 40.89
23:09:35.054, 24.87, 26.31, -1.44, 0.09, 0.09, 332, 0, 0.64, 0.00
23:09:36.104, 24.87, 26.31, -1.44, 0.00, -0.09, 327, 0, -0.00, 0.00
23:09:37.102, 24.87, 26.31, -1.44, 0.00, 0.00, 328, 109, 0.04, 2997.75
23:09:38.126, 24.87, 26.31, -1.44, 0.00, 0.00, 328, 109, 1.99, 54.79
23:09:39.158, 24.87, 26.31, -1.44, 0.00, 0.00, 328, 109, 1.16, 93.71
23:09:40.173, 24.87, 26.31, -1.44, 0.00, 0.00, 328, 109, 1.95, 55.84
23:09:41.195, 24.87, 26.31, -1.44, 0.00, 0.00, 328, 109, 0.98, 111.75
23:09:42.222, 24.87, 26.31, -1.44, 0.00, 0.00, 328, 109, 2.78, 39.23
23:09:43.254, 24.87, 26.31, -1.44, 0.00, 0.00, 328, 109, 1.28, 85.43
23:09:44.283, 24.96, 26.31, -1.35, 0.09, 0.09, 341, 0, 1.88, 0.00
23:09:45.309, 24.96, 26.31, -1.35, 0.00, -0.09, 336, 0, -0.00, 0.00
23:09:46.335, 24.96, 26.31, -1.35, 0.00, 0.00, 337, 218, 0.34, 647.19
23:09:47.356, 24.87, 26.31, -1.44, -0.09, -0.09, 324, 0, 3.38, 0.00
23:09:48.386, 25.05, 26.31, -1.26, 0.18, 0.26, 343, 0, 0.04, 0.00
23:09:49.399, 25.05, 26.31, -1.26, 0.00, -0.18, 342, 0, 0.04, 0.00
23:09:50.435, 25.14, 26.31, -1.17, 0.09, 0.09, 350, 0, 0.04, 0.00
23:09:51.443, 25.14, 26.31, -1.17, 0.00, -0.09, 345, 0, 0.04, 0.00
23:09:52.482, 25.14, 26.31, -1.17, 0.00, 0.00, 346, 144, 0.37, 384.61
23:09:53.507, 25.05, 26.31, -1.26, -0.09, -0.09, 333, 0, 2.67, 0.00
23:09:54.510, 25.14, 26.31, -1.17, 0.09, 0.18, 351, 0, -0.00, 0.00
23:09:55.559, 25.23, 26.31, -1.08, 0.09, 0.00, 358, 80, 0.41, 194.19
23:09:56.578, 25.23, 26.31, -1.08, 0.00, -0.09, 354, 0, 0.98, 0.00
23:09:57.581, 25.23, 26.31, -1.08, 0.00, 0.00, 355, 50, 0.37, 133.55
23:09:58.612, 25.23, 26.31, -1.08, 0.00, 0.00, 355, 50, 0.90, 55.54
23:09:59.628, 25.32, 26.31, -1.00, 0.09, 0.09, 368, 0, 0.30, 0.00
23:10:00.660, 25.32, 26.31, -1.00, 0.00, -0.09, 363, 0, -0.00, 0.00
23:10:01.681, 25.32, 26.31, -1.00, 0.00, 0.00, 364, 12, -0.00, -10004.05
23:10:02.696, 25.32, 26.31, -1.00, 0.00, 0.00, 364, 12, 0.30, 40.10
23:10:03.736, 25.32, 26.31, -1.00, 0.00, 0.00, 364, 12, 0.15, 80.51
23:10:04.743, 25.32, 26.31, -1.00, 0.00, 0.00, 364, 12, 0.07, 162.34
23:10:05.796, 25.41, 26.31, -0.91, 0.09, 0.09, 377, 0, 0.37, 0.00
23:10:06.818, 25.41, 26.31, -0.91, 0.00, -0.09, 372, 0, 0.04, 0.00
23:10:07.837, 25.41, 26.31, -0.91, 0.00, 0.00, 373, 86, 0.04, 2365.20
23:10:08.838, 25.41, 26.31, -0.91, 0.00, 0.00, 373, 86, 2.18, 39.50
23:10:09.887, 25.41, 26.31, -0.91, 0.00, 0.00, 373, 86, 0.64, 134.94
23:10:10.901, 25.41, 26.31, -0.91, 0.00, 0.00, 373, 86, 1.80, 47.73
23:10:11.924, 25.41, 26.31, -0.91, 0.00, 0.00, 373, 86, 1.99, 43.23
23:10:12.965, 25.41, 26.31, -0.91, 0.00, 0.00, 373, 86, 0.83, 104.23
23:10:13.964, 25.41, 26.31, -0.91, 0.00, 0.00, 373, 86, 2.14, 40.19
23:10:14.978, 25.41, 26.31, -0.91, 0.00, 0.00, 373, 86, 1.28, 67.41
23:10:16.031, 25.49, 26.31, -0.82, 0.09, 0.09, 386, 0, 0.49, 0.00
23:10:17.033, 25.49, 26.31, -0.82, 0.00, -0.09, 381, 0, -0.00, 0.00
23:10:18.077, 25.49, 26.31, -0.82, 0.00, 0.00, 382, 97, 0.04, 2667.72
23:10:19.098, 25.49, 26.31, -0.82, 0.00, 0.00, 382, 97, 2.74, 35.39
23:10:20.113, 25.49, 26.31, -0.82, 0.00, 0.00, 382, 97, 0.94, 103.43
23:10:21.141, 25.49, 26.31, -0.82, 0.00, 0.00, 382, 97, 1.73, 56.18
23:10:22.168, 25.49, 26.31, -0.82, 0.00, 0.00, 382, 97, 2.21, 43.80
23:10:23.189, 25.49, 26.31, -0.82, 0.00, 0.00, 382, 97, 0.79, 123.16
23:10:24.222, 25.58, 26.31, -0.73, 0.09, 0.09, 395, 0, 2.25, 0.00
23:10:25.215, 25.58, 26.31, -0.73, 0.00, -0.09, 390, 0, 0.04, 0.00
23:10:26.261, 25.58, 26.31, -0.73, 0.00, 0.00, 391, 203, 0.41, 492.76
23:10:27.277, 25.49, 26.31, -0.82, -0.09, -0.09, 378, 0, 3.27, 0.00
23:10:28.291, 25.67, 26.31, -0.64, 0.18, 0.27, 406, 0, 0.04, 0.00
23:10:29.326, 25.67, 26.31, -0.64, 0.00, -0.18, 405, 0, 0.04, 0.00
23:10:30.347, 25.67, 26.31, -0.64, 0.00, 0.00, 400, 128, 0.37, 341.88
23:10:31.377, 25.58, 26.31, -0.73, -0.09, -0.09, 387, 0, 2.14, 0.00
23:10:32.390, 25.76, 26.31, -0.55, 0.18, 0.27, 406, 0, -0.00, 0.00
23:10:33.431, 25.76, 26.31, -0.55, 0.00, -0.18, 405, 0, -0.00, 0.00
23:10:34.447, 25.76, 26.31, -0.55, 0.00, 0.00, 400, 128, 0.37, 341.88
23:10:35.467, 25.76, 26.31, -0.55, 0.00, 0.00, 400, 128, 1.20, 106.60
23:10:36.498, 25.76, 26.31, -0.55, 0.00, 0.00, 400, 128, 2.33, 54.99
23:10:37.509, 25.76, 26.31, -0.55, 0.00, 0.00, 400, 128, 2.52, 50.89
23:10:38.544, 25.76, 26.31, -0.55, 0.00, 0.00, 400, 128, 0.83, 155.13
23:10:39.558, 25.85, 26.31, -0.46, 0.09, 0.09, 413, 0, 2.70, 0.00
23:10:40.600, 25.85, 26.31, -0.46, 0.00, -0.09, 408, 0, 0.04, 0.00
23:10:41.620, 25.94, 26.31, -0.37, 0.09, 0.09, 422, 0, -0.00, 0.00
23:10:42.628, 25.94, 26.31, -0.37, 0.00, -0.09, 417, 0, -0.00, 0.00
23:10:43.664, 25.94, 26.31, -0.37, 0.00, 0.00, 418, 11, 0.37, 29.38
23:10:44.671, 25.94, 26.31, -0.37, 0.00, 0.00, 418, 11, 0.07, 148.81
23:10:45.699, 25.94, 26.31, -0.37, 0.00, 0.00, 418, 11, 0.56, 19.57
23:10:56.111, 26.03, 26.31, -0.28, 0.09, 0.09, 431, 0, 0.30, 0.00
23:10:56.111, 26.03, 26.31, -0.28, 0.00, -0.09, 426, 0, -0.00, 0.00
23:10:56.111, 26.03, 26.31, -0.28, 0.00, 0.00, 427, 67, 0.04, 1842.65
23:10:56.111, 26.03, 26.31, -0.28, 0.00, 0.00, 427, 67, 1.13, 59.52
23:10:56.111, 26.03, 26.31, -0.28, 0.00, 0.00, 427, 67, 0.71, 94.04
23:10:56.111, 26.12, 26.31, -0.20, 0.09, 0.09, 440, 0, 0.37, 0.00
23:10:56.111, 26.12, 26.31, -0.20, 0.00, -0.09, 435, 0, -0.00, 0.00
23:10:56.111, 26.12, 26.31, -0.20, 0.00, 0.00, 436, 13, 0.37, 34.72
23:10:56.111, 26.12, 26.31, -0.20, 0.00, 0.00, 436, 13, 0.60, 21.68
23:10:56.111, 26.12, 26.31, -0.20, 0.00, 0.00, 436, 13, 0.45, 28.92
23:10:57.107, 26.12, 26.31, -0.20, 0.00, 0.00, 436, 13, 0.19, 69.67
23:11:01.114, 26.21, 26.31, -0.11, 0.09, 0.09, 449, 0, 0.60, 0.00
23:11:01.114, 26.21, 26.31, -0.11, 0.00, -0.09, 444, 0, 0.04, 0.00
23:11:01.114, 26.21, 26.31, -0.11, 0.00, 0.00, 445, 18, -0.00, -15006.08
23:11:01.114, 26.21, 26.31, -0.11, 0.00, 0.00, 445, 18, 0.37, 48.08
23:11:03.469, 26.21, 26.31, -0.11, 0.00, 0.00, 445, 18, 0.26, 68.78
23:11:03.469, 26.21, 26.31, -0.11, 0.00, 0.00, 445, 18, 0.19, 96.46
23:11:04.960, 26.21, 26.31, -0.11, 0.00, 0.00, 445, 18, 0.83, 21.81
23:11:05.228, 26.21, 26.31, -0.11, 0.00, 0.00, 445, 18, 0.52, 34.31
23:11:06.877, 26.21, 26.31, -0.11, 0.00, 0.00, 445, 18, 0.30, 60.14
23:11:07.867, 26.21, 26.31, -0.11, 0.00, 0.00, 445, 18, 0.22, 80.30
23:11:09.404, 26.21, 26.31, -0.11, 0.00, 0.00, 445, 18, 0.15, 120.77
23:11:09.404, 26.21, 26.31, -0.11, 0.00, 0.00, 445, 18, 0.75, 24.00
23:11:11.537, 26.21, 26.31, -0.11, 0.00, 0.00, 445, 18, 0.41, 43.69
23:11:12.050, 26.30, 26.31, -0.02, 0.09, 0.09, 458, 0, 0.19, 0.00
23:11:13.550, 26.30, 26.31, -0.02, 0.00, -0.09, 453, 0, 0.04, 0.00
23:11:13.550, 26.30, 26.31, -0.02, 0.00, 0.00, 454, 0, -0.00, 0.00
23:11:16.248, 26.30, 26.31, -0.02, 0.00, 0.00, 454, 0, -0.00, 0.00
23:11:16.248, 26.30, 26.31, -0.02, 0.00, 0.00, 454, 0, -0.00, 0.00
23:11:18.191, 26.30, 26.31, -0.02, 0.00, 0.00, 454, 0, 0.04, 0.00
23:11:18.191, 26.30, 26.31, -0.02, 0.00, 0.00, 454, 0, -0.00, 0.00
23:11:19.071, 26.30, 26.31, -0.02, 0.00, 0.00, 454, 0, -0.00, 0.00
23:11:19.783, 26.30, 26.31, -0.02, 0.00, 0.00, 454, 0, 0.04, 0.00
23:11:29.816, 26.30, 26.31, -0.02, 0.00, 0.00, 454, 0, 0.04, 0.00
23:11:29.816, 26.30, 26.31, -0.02, 0.00, 0.00, 454, 0, -0.00, 0.00
23:11:29.816, 26.30, 26.31, -0.02, 0.00, 0.00, 454, 0, 0.04, 0.00
23:11:29.816, 26.30, 26.31, -0.02, 0.00, 0.00, 454, 0, 0.04, 0.00
23:11:29.816, 26.30, 26.31, -0.02, 0.00, 0.00, 454, 0, 0.04, 0.00
23:11:29.816, 26.30, 26.31, -0.02, 0.00, 0.00, 454, 0, 0.04, 0.00
23:11:29.816, 26.30, 26.31, -0.02, 0.00, 0.00, 454, 0, 0.04, 0.00
23:11:29.816, 26.39, 26.31, 0.07, 0.09, 0.09, 467, 0, -0.00, 0.00
23:11:29.816, 26.39, 26.31, 0.07, 0.00, -0.09, 462, 0, -0.00, 0.00
23:11:29.816, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, -0.00, 0.00
23:11:33.050, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, -0.00, 0.00
23:11:33.050, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, 0.07, 0.00
23:11:33.050, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, -0.00, 0.00
23:11:34.258, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, -0.00, 0.00
23:11:35.714, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, 0.04, 0.00
23:11:36.250, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, 0.04, 0.00
23:11:37.275, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, 0.04, 0.00
23:11:38.562, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, 0.04, 0.00
23:11:39.070, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, -0.00, 0.00
23:11:40.120, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, -0.00, 0.00
23:11:41.411, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, 0.04, 0.00
23:11:42.593, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, -0.00, 0.00
23:11:44.062, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, 0.04, 0.00
23:11:44.062, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, 0.04, 0.00
23:11:45.056, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, -0.00, 0.00
23:11:46.092, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, 0.04, 0.00
23:11:47.125, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, -0.00, 0.00
23:11:48.136, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, 0.04, 0.00
23:11:49.151, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, 0.04, 0.00
23:11:50.177, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, 0.04, 0.00
23:11:51.200, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, 0.04, 0.00
23:11:52.217, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, -0.00, 0.00
23:11:53.269, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, -0.00, 0.00
23:11:54.273, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, -0.00, 0.00
23:11:55.290, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, -0.00, 0.00
23:11:56.325, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, 0.04, 0.00
23:11:57.342, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, -0.00, 0.00
23:11:58.365, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, 0.04, 0.00
23:11:59.392, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, 0.04, 0.00
23:12:00.429, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, -0.00, 0.00
23:12:01.447, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, 0.04, 0.00
23:12:02.470, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, -0.00, 0.00
23:12:03.489, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, -0.00, 0.00
23:12:04.501, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, -0.00, 0.00
23:12:05.519, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, 0.04, 0.00
23:12:06.550, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, -0.00, 0.00
23:12:07.568, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, 0.04, 0.00
23:12:08.625, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, 0.04, 0.00
23:12:09.642, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, 0.04, 0.00
23:12:10.666, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, -0.00, 0.00
23:12:11.694, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, 0.04, 0.00
23:12:12.691, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, -0.00, 0.00
23:12:13.718, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, -0.00, 0.00
23:12:14.742, 26.39, 26.31, 0.07, 0.00, 0.00, 463, 0, -0.00, 0.00
23:12:15.782, 26.48, 26.31, 0.16, 0.09, 0.09, 476, 0, 0.04, 0.00
23:12:16.798, 26.39, 26.31, 0.07, -0.09, -0.18, 486, 0, -0.00, 0.00
23:12:17.827, 26.48, 26.31, 0.16, 0.09, 0.18, 477, 0, 0.04, 0.00
23:12:18.850, 26.39, 26.31, 0.07, -0.09, -0.18, 486, 0, 0.04, 0.00
23:12:19.858, 26.48, 26.31, 0.16, 0.09, 0.18, 477, 0, -0.00, 0.00
23:12:20.875, 26.48, 26.31, 0.16, 0.00, -0.09, 471, 0, -0.00, 0.00
23:12:21.926, 26.48, 26.31, 0.16, 0.00, 0.00, 472, 0, 0.04, 0.00
23:12:22.925, 26.48, 26.31, 0.16, 0.00, 0.00, 472, 0, -0.00, 0.00
23:12:23.959, 26.48, 26.31, 0.16, 0.00, 0.00, 472, 0, 0.04, 0.00
23:12:25.004, 26.48, 26.31, 0.16, 0.00, 0.00, 472, 0, -0.00, 0.00
23:12:25.997, 26.48, 26.31, 0.16, 0.00, 0.00, 472, 0, 0.04, 0.00
23:12:27.015, 26.48, 26.31, 0.16, 0.00, 0.00, 472, 0, 0.04, 0.00
23:12:28.067, 26.48, 26.31, 0.16, 0.00, 0.00, 472, 0, -0.00, 0.00
23:12:29.063, 26.48, 26.31, 0.16, 0.00, 0.00, 472, 0, 0.04, 0.00
23:12:30.085, 26.48, 26.31, 0.16, 0.00, 0.00, 472, 0, 0.04, 0.00
23:12:31.135, 26.48, 26.31, 0.16, 0.00, 0.00, 472, 0, -0.00, 0.00
23:12:32.152, 26.48, 26.31, 0.16, 0.00, 0.00, 472, 0, 0.04, 0.00
23:12:33.172, 26.48, 26.31, 0.16, 0.00, 0.00, 472, 0, 0.04, 0.00
23:12:34.188, 26.48, 26.31, 0.16, 0.00, 0.00, 472, 0, 0.04, 0.00
23:12:35.222, 26.48, 26.31, 0.16, 0.00, 0.00, 472, 0, -0.00, 0.00
23:12:36.234, 26.48, 26.31, 0.16, 0.00, 0.00, 472, 0, -0.00, 0.00
23:12:37.266, 26.48, 26.31, 0.16, 0.00, 0.00, 472, 0, -0.00, 0.00
23:12:38.287, 26.48, 26.31, 0.16, 0.00, 0.00, 472, 0, 0.04, 0.00
23:12:39.317, 26.48, 26.31, 0.16, 0.00, 0.00, 472, 0, 0.04, 0.00
23:12:40.353, 26.48, 26.31, 0.16, 0.00, 0.00, 472, 0, 0.04, 0.00
23:12:41.344, 26.48, 26.31, 0.16, 0.00, 0.00, 472, 0, -0.00, 0.00
23:12:42.388, 26.48, 26.31, 0.16, 0.00, 0.00, 472, 0, 0.04, 0.00
