//action matrix for training simulation final_actions_11_2_20200821-001751
const unsigned char q_actions[150] = {0, 250, 241, 0, 232, 246, 0, 105, 240, 0, 244, 236, 0, 226, 235, 0, 241, 241, 0, 17, 234, 0, 241, 241, 0, 254, 248, 0, 246, 246, 0, 252, 252, 0, 225, 225, 0, 254, 249, 0, 136, 136, 0, 245, 245, 0, 252, 254, 0, 59, 236, 0, 165, 191, 0, 155, 252, 0, 253, 5, 0, 187, 190, 0, 199, 250, 0, 98, 216, 0, 188, 174, 0, 139, 195, 0, 165, 253, 0, 172, 172, 0, 226, 152, 0, 92, 50, 0, 80, 92, 0, 99, 234, 0, 117, 78, 0, 14, 14, 0, 112, 241, 0, 161, 63, 0, 115, 147, 0, 155, 155, 0, 4, 249, 0, 24, 91, 0, 152, 194, 0, 151, 151, 0, 11, 107, 0, 222, 11, 0, 161, 16, 0, 88, 161, 0, 116, 187, 0, 81, 81, 0, 110, 81, 0, 49, 12, 0, 110, 31};

00:22:29.084 -> Timestamp, Temperature (ºC), Setpoint, Error, Delta_T, State, PWM output, Current, PWM / Current
00:23:46.886 -> 24.17, 27.78, -3.61, 0.00, 43, 245, 3.57, 68.68
00:23:47.915 -> 24.26, 27.78, -3.52, 0.09, 47, 254, 3.53, 71.97
00:23:48.921 -> 24.26, 27.78, -3.52, 0.00, 46, 252, 3.60, 69.91
00:23:49.945 -> 24.35, 27.78, -3.43, 0.09, 50, 236, 3.60, 65.47
00:23:50.976 -> 24.35, 27.78, -3.43, 0.00, 49, 59, 3.08, 19.16
00:23:52.000 -> 24.43, 27.78, -3.34, 0.09, 53, 191, 0.30, 638.20
00:23:53.025 -> 24.43, 27.78, -3.34, 0.00, 52, 165, 3.23, 51.10
00:23:54.031 -> 24.52, 27.78, -3.26, 0.09, 53, 191, 2.78, 68.75
00:23:55.066 -> 24.52, 27.78, -3.26, 0.00, 52, 165, 1.95, 84.53
00:23:56.098 -> 24.52, 27.78, -3.26, 0.00, 52, 165, 2.85, 57.83
00:23:57.116 -> 24.61, 27.78, -3.17, 0.09, 56, 252, 3.12, 80.87
00:23:58.149 -> 24.61, 27.78, -3.17, 0.00, 55, 155, 3.60, 43.00
00:23:59.166 -> 24.70, 27.78, -3.08, 0.09, 59, 5, 2.21, 2.26
00:24:00.195 -> 24.79, 27.78, -2.99, 0.09, 62, 190, 0.15, 1274.82
00:24:01.191 -> 24.79, 27.78, -2.99, 0.00, 61, 187, 3.04, 61.49
00:24:02.215 -> 24.79, 27.78, -2.99, 0.00, 61, 187, 2.25, 83.02
00:24:03.261 -> 24.79, 27.78, -2.99, 0.00, 61, 187, 1.84, 101.67
00:24:04.281 -> 24.87, 27.78, -2.90, 0.09, 65, 250, 1.84, 135.93
00:24:05.301 -> 24.87, 27.78, -2.90, 0.00, 64, 199, 3.60, 55.21
00:24:06.327 -> 24.96, 27.78, -2.81, 0.09, 68, 216, 3.12, 69.31
00:24:07.361 -> 24.96, 27.78, -2.81, 0.00, 67, 98, 3.00, 32.63
00:24:08.356 -> 25.05, 27.78, -2.73, 0.09, 71, 174, 0.56, 309.50
00:24:09.391 -> 25.05, 27.78, -2.73, 0.00, 70, 188, 3.27, 57.55
00:24:10.432 -> 25.05, 27.78, -2.73, 0.00, 70, 188, 2.78, 67.67
00:24:11.421 -> 25.14, 27.78, -2.64, 0.09, 74, 195, 2.10, 92.76
00:24:12.460 -> 25.14, 27.78, -2.64, 0.00, 73, 139, 3.30, 42.07
00:24:13.498 -> 25.23, 27.78, -2.55, 0.09, 77, 253, 2.93, 86.39
00:24:14.498 -> 25.23, 27.78, -2.55, 0.00, 76, 165, 3.53, 46.75
00:24:15.531 -> 25.32, 27.78, -2.46, 0.09, 77, 253, 3.15, 80.22
00:24:16.548 -> 25.32, 27.78, -2.46, 0.00, 76, 165, 3.57, 46.26
00:24:17.563 -> 25.41, 27.78, -2.37, 0.09, 80, 172, 1.91, 89.85
00:24:18.608 -> 25.41, 27.78, -2.37, 0.00, 79, 172, 3.08, 55.87
00:24:19.610 -> 25.49, 27.78, -2.28, 0.09, 83, 152, 3.23, 47.07
00:24:20.642 -> 25.49, 27.78, -2.28, 0.00, 82, 226, 2.44, 92.62
00:24:21.676 -> 25.58, 27.78, -2.19, 0.09, 86, 50, 3.53, 14.17
