// action matrix for training simulation 11_20200820-093404
const unsigned char q_actions[174] = {0, 254, 234, 0, 227, 246, 0, 252, 252, 0, 227, 250, 0, 252, 231, 0, 238, 238, 0, 234, 234, 0, 237, 237, 0, 230, 230, 0, 234, 234, 0, 91, 243, 0, 39, 39, 0, 86, 86, 0, 187, 54, 0, 225, 239, 0, 235, 240, 0, 203, 66, 0, 145, 39, 0, 193, 192, 0, 53, 125, 0, 96, 183, 0, 15, 240, 0, 116, 92, 0, 160, 196, 0, 214, 55, 0, 109, 119, 0, 29, 14, 0, 98, 152, 0, 63, 31, 0, 224, 148, 0, 170, 206, 0, 198, 254, 0, 249, 252, 0, 201, 190, 0, 166, 155, 0, 115, 108, 0, 122, 30, 0, 245, 66, 0, 14, 42, 0, 239, 175, 0, 37, 199, 0, 0, 147, 0, 151, 144, 0, 181, 203, 0, 18, 5, 0, 116, 174, 0, 10, 160, 0, 29, 159, 0, 159, 214, 0, 159, 57, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1};


Timestamp, Temperature (ºC), Setpoint, Error, Delta_T, State, PWM output, Current, PWM / Current
10:46:53.309, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:46:54.342, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:46:55.348, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:46:56.371, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.11, 8.97
10:46:57.385, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.15, 6.71
10:46:58.424, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:46:59.428, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:47:00.478, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:47:01.491, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:47:02.501, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:47:03.555, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:47:04.561, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:47:05.578, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:47:06.618, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:47:07.618, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:47:08.654, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:47:09.670, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:47:10.690, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:47:11.731, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:47:12.758, 28.01, 27.69, 0.32, -0.09, 159, 0, 0.11, 0.00
10:47:13.774, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:47:14.808, 28.01, 27.69, 0.32, 0.00, 160, 0, 0.04, 0.00
10:47:15.816, 28.01, 27.69, 0.32, 0.00, 160, 0, 0.04, 0.00
10:47:16.823, 28.01, 27.69, 0.32, 0.00, 160, 0, 0.04, 0.00
10:47:17.860, 28.01, 27.69, 0.32, 0.00, 160, 0, 0.04, 0.00
10:47:18.874, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:47:19.906, 28.01, 27.69, 0.32, 0.00, 160, 0, 0.04, 0.00
10:47:20.943, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:47:21.967, 28.01, 27.69, 0.32, 0.00, 160, 0, 0.04, 0.00
10:47:22.988, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:47:23.994, 28.01, 27.69, 0.32, 0.00, 160, 0, 0.04, 0.00
10:47:25.040, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:47:26.031, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:47:27.085, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:47:28.095, 28.01, 27.69, 0.32, 0.00, 160, 0, 0.04, 0.00
10:47:29.122, 28.01, 27.69, 0.32, 0.00, 160, 0, 0.04, 0.00
10:47:30.139, 28.01, 27.69, 0.32, 0.00, 160, 0, 0.04, 0.00
10:47:31.167, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:47:32.174, 28.01, 27.69, 0.32, 0.00, 160, 0, 0.04, 0.00
10:47:33.195, 28.01, 27.69, 0.32, 0.00, 160, 0, 0.04, 0.00
10:47:34.227, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:47:35.240, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:47:36.292, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:47:37.294, 28.01, 27.69, 0.32, 0.00, 160, 0, 0.04, 0.00
10:47:38.328, 27.92, 27.69, 0.23, -0.09, 156, 0, -0.00, 0.00
10:47:39.335, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:47:40.356, 28.01, 27.69, 0.32, 0.09, 161, 0, -0.00, 0.00
10:47:41.377, 27.92, 27.69, 0.23, -0.09, 156, 0, -0.00, 0.00
10:47:42.428, 27.92, 27.69, 0.23, 0.00, 157, 0, 0.04, 0.00
10:47:43.433, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:47:44.452, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:47:45.490, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:47:46.504, 27.92, 27.69, 0.23, 0.00, 157, 0, 0.04, 0.00
10:47:47.544, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:47:48.577, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:47:49.582, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:47:50.606, 27.92, 27.69, 0.23, 0.00, 157, 0, 0.04, 0.00
10:47:51.645, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:47:52.657, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:47:53.681, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:47:54.683, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:47:55.725, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:47:56.761, 27.92, 27.69, 0.23, 0.00, 157, 0, 0.04, 0.00
10:47:57.774, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:47:58.781, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:47:59.797, 27.92, 27.69, 0.23, 0.00, 157, 0, 0.04, 0.00
10:48:00.825, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:48:01.867, 27.92, 27.69, 0.23, 0.00, 157, 0, 0.04, 0.00
10:48:02.898, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:48:03.916, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:48:04.913, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:48:05.956, 27.92, 27.69, 0.23, 0.00, 157, 0, 0.04, 0.00
10:48:06.965, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:48:07.989, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:48:09.029, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:48:10.050, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:48:11.074, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:48:12.101, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:48:13.114, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:48:14.140, 27.83, 27.69, 0.14, -0.09, 153, 0, 0.04, 0.00
10:48:15.144, 27.83, 27.69, 0.14, 0.00, 154, 0, 0.04, 0.00
10:48:16.168, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:17.211, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:18.223, 27.83, 27.69, 0.14, 0.00, 154, 0, 0.04, 0.00
10:48:19.235, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:20.287, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:21.318, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:22.327, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:23.330, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:24.374, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:25.389, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:26.411, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:27.431, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:28.459, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:29.471, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:30.506, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:31.515, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:32.564, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:33.575, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:34.590, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:35.624, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:36.632, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:37.672, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:38.689, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:39.715, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:40.728, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:41.772, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:42.776, 27.83, 27.69, 0.14, 0.00, 154, 0, 0.04, 0.00
10:48:43.816, 27.83, 27.69, 0.14, 0.00, 154, 0, 0.04, 0.00
10:48:44.831, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:48:45.842, 27.74, 27.69, 0.05, -0.09, 150, 0, -0.00, 0.00
10:48:46.889, 27.74, 27.69, 0.05, 0.00, 151, 0, 0.04, 0.00
10:48:47.888, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:48:48.910, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:48:49.940, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:48:50.957, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:48:52.005, 27.74, 27.69, 0.05, 0.00, 151, 0, 0.04, 0.00
10:48:53.015, 27.74, 27.69, 0.05, 0.00, 151, 0, 0.04, 0.00
10:48:54.031, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:48:55.073, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:48:56.080, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:48:57.105, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:48:58.143, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:48:59.156, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:49:00.177, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:49:01.206, 27.74, 27.69, 0.05, 0.00, 151, 0, 0.04, 0.00
10:49:02.214, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:49:03.257, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:49:04.264, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:49:05.293, 27.74, 27.69, 0.05, 0.00, 151, 0, 0.04, 0.00
10:49:06.301, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:49:07.329, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:49:08.372, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:49:09.388, 27.74, 27.69, 0.05, 0.00, 151, 0, -0.00, 0.00
10:49:10.410, 27.65, 27.69, -0.04, -0.09, 150, 0, -0.00, 0.00
10:49:11.445, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:49:12.438, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:49:13.465, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:49:14.518, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.04, 0.00
10:49:15.539, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:49:16.542, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:49:17.563, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.04, 0.00
10:49:18.578, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:49:19.624, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:49:20.643, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.04, 0.00
10:49:21.675, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:49:22.672, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:49:23.721, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.04, 0.00
10:49:24.718, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:49:25.771, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:49:26.795, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.04, 0.00
10:49:27.805, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.04, 0.00
10:49:28.821, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.04, 0.00
10:49:29.855, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:49:30.888, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:49:31.905, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.04, 0.00
10:49:32.937, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:49:33.931, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:49:34.978, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:49:35.995, 27.65, 27.69, -0.04, 0.00, 151, 0, -0.00, 0.00
10:49:37.006, 27.56, 27.69, -0.13, -0.09, 147, 0, -0.00, 0.00
10:49:38.044, 27.56, 27.69, -0.13, 0.00, 148, 159, 0.07, 2150.95
10:49:39.065, 27.56, 27.69, -0.13, 0.00, 148, 159, 1.69, 94.14
10:49:40.071, 27.56, 27.69, -0.13, 0.00, 148, 159, 2.18, 73.03
10:49:41.090, 27.56, 27.69, -0.13, 0.00, 148, 159, 3.12, 51.02
10:49:42.130, 27.56, 27.69, -0.13, 0.00, 148, 159, 3.00, 52.94
10:49:43.160, 27.56, 27.69, -0.13, 0.00, 148, 159, 2.25, 70.59
10:49:44.156, 27.56, 27.69, -0.13, 0.00, 148, 159, 1.35, 117.69
10:49:45.184, 27.56, 27.69, -0.13, 0.00, 148, 159, 1.31, 121.06
10:49:46.205, 27.56, 27.69, -0.13, 0.00, 148, 159, 2.59, 61.38
10:49:47.254, 27.56, 27.69, -0.13, 0.00, 148, 159, 3.19, 49.82
10:49:48.272, 27.56, 27.69, -0.13, 0.00, 148, 159, 2.97, 53.61
10:49:49.281, 27.56, 27.69, -0.13, 0.00, 148, 159, 2.82, 56.47
10:49:50.300, 27.56, 27.69, -0.13, 0.00, 148, 159, 2.48, 64.17
10:49:51.348, 27.56, 27.69, -0.13, 0.00, 148, 159, 2.10, 75.64
10:49:52.364, 27.56, 27.69, -0.13, 0.00, 148, 159, 1.76, 90.13
10:49:53.379, 27.56, 27.69, -0.13, 0.00, 148, 159, 1.65, 96.28
10:49:54.388, 27.56, 27.69, -0.13, 0.00, 148, 159, 3.00, 52.94
10:49:55.445, 27.56, 27.69, -0.13, 0.00, 148, 159, 1.88, 84.72
10:49:56.437, 27.56, 27.69, -0.13, 0.00, 148, 159, 1.54, 103.33
10:49:57.483, 27.65, 27.69, -0.04, 0.09, 152, 65, 1.76, 36.85
10:49:58.489, 27.65, 27.69, -0.04, 0.00, 151, 0, 0.90, 0.00
10:49:59.521, 27.74, 27.69, 0.05, 0.09, 152, 65, -0.00, -54188.63
10:50:00.537, 27.74, 27.69, 0.05, 0.00, 151, 0, 0.75, 0.00
10:50:01.579, 27.83, 27.69, 0.14, 0.09, 155, 0, -0.00, 0.00
10:50:02.593, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:50:03.609, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:50:04.649, 27.92, 27.69, 0.23, 0.09, 158, 0, -0.00, 0.00
10:50:05.646, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:50:06.689, 28.01, 27.69, 0.32, 0.09, 161, 0, -0.00, 0.00
10:50:07.721, 28.01, 27.69, 0.32, 0.00, 160, 0, 0.04, 0.00
10:50:08.733, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:50:09.747, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:50:10.777, 28.10, 27.69, 0.41, 0.09, 164, 1, 0.15, 6.71
10:50:11.787, 28.10, 27.69, 0.41, 0.00, 163, 1, -0.00, -833.67
10:50:12.833, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.11, 8.97
10:50:13.859, 28.10, 27.69, 0.41, 0.00, 163, 1, -0.00, -833.67
10:50:14.862, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:50:15.890, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:50:16.925, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.15, 6.71
10:50:17.952, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:50:18.958, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:50:19.973, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:50:21.022, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:50:22.043, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:50:23.053, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:50:24.091, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.11, 8.97
10:50:25.115, 28.10, 27.69, 0.41, 0.00, 163, 1, -0.00, -833.67
10:50:26.122, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:50:27.142, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:50:28.163, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.11, 8.97
10:50:29.194, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:50:30.221, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:50:31.224, 28.10, 27.69, 0.41, 0.00, 163, 1, -0.00, -833.67
10:50:32.277, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:50:33.272, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.04, 27.50
10:50:34.330, 28.01, 27.69, 0.32, -0.09, 159, 0, 0.07, 0.00
10:50:35.336, 28.10, 27.69, 0.41, 0.09, 164, 1, -0.00, -833.67
10:50:36.355, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:50:37.387, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.07, 13.53
10:50:38.399, 28.10, 27.69, 0.41, 0.00, 163, 1, 0.11, 8.97
10:50:39.417, 28.01, 27.69, 0.32, -0.09, 159, 0, 0.07, 0.00
10:50:40.458, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:50:41.473, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:50:42.487, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:50:43.529, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:50:44.535, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:50:45.580, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:50:46.603, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:50:47.611, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:50:48.632, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:50:49.644, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:50:50.681, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:50:51.711, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:50:52.727, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:50:53.765, 28.01, 27.69, 0.32, 0.00, 160, 0, 0.04, 0.00
10:50:54.770, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:50:55.804, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:50:56.811, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:50:57.862, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:50:58.867, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:50:59.910, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:51:00.918, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:51:01.922, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:51:02.960, 28.01, 27.69, 0.32, 0.00, 160, 0, -0.00, 0.00
10:51:03.997, 28.01, 27.69, 0.32, 0.00, 160, 0, 0.04, 0.00
10:51:05.010, 27.92, 27.69, 0.23, -0.09, 156, 0, 0.04, 0.00
10:51:06.045, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:51:07.051, 27.92, 27.69, 0.23, 0.00, 157, 0, 0.04, 0.00
10:51:08.094, 27.92, 27.69, 0.23, 0.00, 157, 0, 0.04, 0.00
10:51:09.115, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:51:10.133, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:51:11.160, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:51:12.176, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:51:13.194, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:51:14.213, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:51:15.229, 27.92, 27.69, 0.23, 0.00, 157, 0, 0.04, 0.00
10:51:16.266, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:51:17.276, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:51:18.318, 27.92, 27.69, 0.23, 0.00, 157, 0, 0.04, 0.00
10:51:19.350, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:51:20.354, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:51:21.370, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:51:22.412, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:51:23.432, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:51:24.445, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:51:25.477, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:51:26.481, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:51:27.527, 27.92, 27.69, 0.23, 0.00, 157, 0, 0.04, 0.00
10:51:28.551, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:51:29.581, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:51:30.574, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:51:31.618, 27.92, 27.69, 0.23, 0.00, 157, 0, 0.04, 0.00
10:51:32.626, 27.92, 27.69, 0.23, 0.00, 157, 0, 0.04, 0.00
10:51:33.676, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:51:34.694, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:51:35.700, 27.92, 27.69, 0.23, 0.00, 157, 0, -0.00, 0.00
10:51:36.743, 27.83, 27.69, 0.14, -0.09, 153, 0, 0.04, 0.00
10:51:37.746, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:51:38.771, 27.83, 27.69, 0.14, 0.00, 154, 0, 0.04, 0.00
10:51:39.783, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:51:40.827, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:51:41.837, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:51:42.862, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:51:43.879, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:51:44.919, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:51:45.944, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:51:46.948, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:51:47.972, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:51:49.019, 27.83, 27.69, 0.14, 0.00, 154, 0, 0.04, 0.00
10:51:50.044, 27.83, 27.69, 0.14, 0.00, 154, 0, 0.04, 0.00
10:51:51.040, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:51:52.097, 27.83, 27.69, 0.14, 0.00, 154, 0, 0.04, 0.00
10:51:53.080, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:51:54.128, 27.83, 27.69, 0.14, 0.00, 154, 0, 0.04, 0.00
10:51:55.130, 27.83, 27.69, 0.14, 0.00, 154, 0, 0.04, 0.00
10:51:56.171, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:51:57.205, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:51:58.233, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:51:59.245, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:52:00.261, 27.83, 27.69, 0.14, 0.00, 154, 0, 0.04, 0.00
10:52:01.298, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
10:52:02.311, 27.83, 27.69, 0.14, 0.00, 154, 0, 0.04, 0.00
10:52:03.331, 27.83, 27.69, 0.14, 0.00, 154, 0, -0.00, 0.00
